K,n_K_ratio,n,N_K_ratio,M,rho,model,R2,MSE
50,0.2,10,1,50,0.25,pls,0.8522202915607457,167.19910816529134
50,0.5,25,1,50,0.25,linreg,0.9016538922167723,111.26954902365674
50,0.5,25,1,50,0.25,pcr,0.5857974380249258,468.6319907748272
50,0.5,25,1,50,0.25,pls,0.9694847001819593,34.52524686141291
50,0.8,40,1,50,0.25,linreg,0.9016538922167723,111.26954902365674
50,0.8,40,1,50,0.25,pcr,0.7425313435445264,291.30203459270143
50,0.8,40,1,50,0.25,pls,0.9727522915409011,30.828268657613965
50,0.01,1,10,500,0.5,linreg,0.9991334675104787,1.1037404996423166
50,0.01,1,10,500,0.5,pcr,0.5961928503060693,514.3469062637898
50,0.01,1,10,500,0.5,pls,0.6137324728769766,492.00591846003596
50,0.1,5,10,500,0.5,linreg,0.9991334675104787,1.1037404996423166
50,0.1,5,10,500,0.5,pcr,0.6049624949124027,503.17662466843075
50,0.1,5,10,500,0.5,pls,0.9991241828292797,1.1155668059718828
50,0.2,10,10,500,0.5,linreg,0.9991334675104787,1.1037404996423166
50,0.2,10,10,500,0.5,pcr,0.6488044289485608,447.33322726149777
50,0.2,10,10,500,0.5,pls,0.9991334446805483,1.1037695791276574
50,0.5,25,10,500,0.5,linreg,0.9991334675104787,1.1037404996423166
50,0.5,25,10,500,0.5,pcr,0.8381047876733506,206.21304417776398
50,0.5,25,10,500,0.5,pls,0.9991334675104788,1.1037404996421816
50,0.8,40,10,500,0.5,linreg,0.9991334675104787,1.1037404996423166
50,0.8,40,10,500,0.5,pcr,0.9565947890079152,55.287124079966325
50,0.8,40,10,500,0.5,pls,0.9991334675104881,1.1037404996303288
50,0.01,1,5,250,0.5,linreg,0.9990134136865236,1.2567799117143066
50,0.01,1,5,250,0.5,pcr,0.592614845781786,518.9545721022921
50,0.01,1,5,250,0.5,pls,0.6104430988544353,496.24374587593377
50,0.1,5,5,250,0.5,linreg,0.9990134136865236,1.2567799117143066
50,0.1,5,5,250,0.5,pcr,0.6031060051940991,505.59022858780673
50,0.1,5,5,250,0.5,pls,0.9986347714461998,1.7391198295353143
50,0.2,10,5,250,0.5,linreg,0.9990134136865236,1.2567799117143066
50,0.2,10,5,250,0.5,pcr,0.6195509230878656,484.64158762617336
50,0.2,10,5,250,0.5,pls,0.9990115662044714,1.259133358441565
50,0.5,25,5,250,0.5,linreg,0.9990134136865236,1.2567799117143066
50,0.5,25,5,250,0.5,pcr,0.8058400488236798,247.333986864277
50,0.5,25,5,250,0.5,pls,0.9990134136853337,1.256779913230153
50,0.8,40,5,250,0.5,linreg,0.9990134136865236,1.2567799117143066
50,0.8,40,5,250,0.5,pcr,0.9276304896151449,92.18914313924131
50,0.8,40,5,250,0.5,pls,0.9990134136865236,1.2567799117143206
50,0.01,1,3,150,0.5,linreg,0.9985590469997337,1.8352668017217955
50,0.01,1,3,150,0.5,pcr,0.5908674129139985,521.0908714182356
50,0.01,1,3,150,0.5,pls,0.6082087305533734,499.00413815505783
50,0.1,5,3,150,0.5,linreg,0.9985590469997337,1.8352668017217955
50,0.1,5,3,150,0.5,pcr,0.6175500511984041,487.10658447988953
50,0.1,5,3,150,0.5,pls,0.9950350742735752,6.323567359267078
50,0.2,10,3,150,0.5,linreg,0.9985590469997337,1.8352668017217955
50,0.2,10,3,150,0.5,pcr,0.6660302137371832,425.35992596080223
50,0.2,10,3,150,0.5,pls,0.9985190536451529,1.8862042548781224
50,0.5,25,3,150,0.5,linreg,0.9985590469997337,1.8352668017217955
50,0.5,25,3,150,0.5,pcr,0.762988037912641,301.86979419140334
50,0.5,25,3,150,0.5,pls,0.998559046622323,1.8352672824102374
50,0.8,40,3,150,0.5,linreg,0.9985590469997337,1.8352668017217955
50,0.8,40,3,150,0.5,pcr,0.9404336624553681,75.8665423338679
50,0.8,40,3,150,0.5,pls,0.9985590469997336,1.83526680172194
50,0.01,1,2,100,0.5,linreg,0.9977003425592507,2.929034077808286
50,0.01,1,2,100,0.5,pcr,0.579402205334253,535.7081675719369
50,0.01,1,2,100,0.5,pls,0.6024156031941524,506.396399052256
50,0.1,5,2,100,0.5,linreg,0.9977003425592507,2.929034077808286
50,0.1,5,2,100,0.5,pcr,0.6296332475397259,471.72975418889115
50,0.1,5,2,100,0.5,pls,0.9866281902545605,17.031443784774865
50,0.2,10,2,100,0.5,linreg,0.9977003425592507,2.929034077808286
50,0.2,10,2,100,0.5,pcr,0.6341853024118056,465.9318802933643
50,0.2,10,2,100,0.5,pls,0.9980628027922176,2.46737472133275
50,0.5,25,2,100,0.5,linreg,0.9977003425592507,2.929034077808286
50,0.5,25,2,100,0.5,pcr,0.7922992383582017,264.5448831010831
50,0.5,25,2,100,0.5,pls,0.9977003922781982,2.928970751641055
50,0.8,40,2,100,0.5,linreg,0.9977003425592507,2.929034077808286
50,0.8,40,2,100,0.5,pcr,0.9242457670755423,96.48686184393797
50,0.8,40,2,100,0.5,pls,0.9977003425646381,2.929034070946336
50,0.01,1,1,50,0.5,linreg,0.9361641089332231,81.30492456680747
50,0.01,1,1,50,0.5,pcr,0.5848030977284662,528.8177584025013
50,0.01,1,1,50,0.5,pls,0.6073173402049101,500.14237288448226
50,0.1,5,1,50,0.5,linreg,0.9361641089332231,81.30492456680747
50,0.1,5,1,50,0.5,pcr,0.6322300237667986,468.41220003176466
50,0.1,5,1,50,0.5,pls,0.880265302861493,152.50073831807777
50,0.2,10,1,50,0.5,linreg,0.9361641089332231,81.30492456680747
50,0.2,10,1,50,0.5,pcr,0.6588540924407414,434.5023123647776
50,0.2,10,1,50,0.5,pls,0.9444378851925206,70.76698511921474
50,0.5,25,1,50,0.5,linreg,0.9361641089332231,81.30492456680747
50,0.5,25,1,50,0.5,pcr,0.7563303089324664,310.35120714049117
50,0.5,25,1,50,0.5,pls,0.9768479471938277,29.487736060635214
50,0.8,40,1,50,0.5,linreg,0.9361641089332231,81.30492456680747
50,0.8,40,1,50,0.5,pcr,0.9098966843333078,114.76057059869818
50,0.8,40,1,50,0.5,pls,0.9800667151227412,25.388135048022928
50,0.01,1,10,500,0.9,linreg,0.9994781974311884,1.1162614431747488
50,0.01,1,10,500,0.9,pcr,0.9034409395690726,206.56309989752987
50,0.01,1,10,500,0.9,pls,0.9039252788497972,205.5269814557997
50,0.1,5,10,500,0.9,linreg,0.9994781974311884,1.1162614431747488
50,0.1,5,10,500,0.9,pcr,0.9170815826865888,177.38247702925304
50,0.1,5,10,500,0.9,pls,0.9994724863807508,1.1284787563588852
50,0.2,10,10,500,0.9,linreg,0.9994781974311884,1.1162614431747488
50,0.2,10,10,500,0.9,pcr,0.9357151676660483,137.52074827605568
50,0.2,10,10,500,0.9,pls,0.9994781808984904,1.1162968105998232
50,0.5,25,10,500,0.9,linreg,0.9994781974311884,1.1162614431747488
50,0.5,25,10,500,0.9,pcr,0.9600296464925302,85.50621855324705
50,0.5,25,10,500,0.9,pls,0.9994781974311884,1.1162614431747138
50,0.8,40,10,500,0.9,linreg,0.9994781974311884,1.1162614431747488
50,0.8,40,10,500,0.9,pcr,0.9737207106731594,56.217732880068525
50,0.8,40,10,500,0.9,pls,0.9994781974311894,1.1162614431725286
50,0.01,1,5,250,0.9,linreg,0.9994292529755492,1.221073258118914
50,0.01,1,5,250,0.9,pcr,0.903252718201952,206.98402889260103
50,0.01,1,5,250,0.9,pls,0.9038349138295165,205.73846215049326
50,0.1,5,5,250,0.9,linreg,0.9994292529755492,1.221073258118914
50,0.1,5,5,250,0.9,pcr,0.9136839691185614,184.66709862869533
50,0.1,5,5,250,0.9,pls,0.9994012463749382,1.2809914172889239
50,0.2,10,5,250,0.9,linreg,0.9994292529755492,1.221073258118914
50,0.2,10,5,250,0.9,pcr,0.9178373568453843,175.78121667652448
50,0.2,10,5,250,0.9,pls,0.9994292033343439,1.2211794619985894
50,0.5,25,5,250,0.9,linreg,0.9994292529755492,1.221073258118914
50,0.5,25,5,250,0.9,pcr,0.9590438515698106,87.6228091627376
50,0.5,25,5,250,0.9,pls,0.9994292529756175,1.2210732579728887
50,0.8,40,5,250,0.9,linreg,0.9994292529755492,1.221073258118914
50,0.8,40,5,250,0.9,pcr,0.9829665597640291,36.44185159953214
50,0.8,40,5,250,0.9,pls,0.9994292529755492,1.2210732581189083
50,0.01,1,3,150,0.9,linreg,0.9992972662488776,1.503615726854696
50,0.01,1,3,150,0.9,pcr,0.9013683211922178,211.03887949680794
50,0.01,1,3,150,0.9,pls,0.9022764269792413,209.095836145275
50,0.1,5,3,150,0.9,linreg,0.9992972662488776,1.503615726854696
50,0.1,5,3,150,0.9,pcr,0.9036150222815178,206.23168888440694
50,0.1,5,3,150,0.9,pls,0.9986364597707759,2.9175210804742804
50,0.2,10,3,150,0.9,linreg,0.9992972662488776,1.503615726854696
50,0.2,10,3,150,0.9,pcr,0.9117639823803185,188.79563356118135
50,0.2,10,3,150,0.9,pls,0.9992926598083471,1.513471972431754
50,0.5,25,3,150,0.9,linreg,0.9992972662488776,1.503615726854696
50,0.5,25,3,150,0.9,pcr,0.9607938883299011,83.88799598969786
50,0.5,25,3,150,0.9,pls,0.9992972660827109,1.5036160823960232
50,0.8,40,3,150,0.9,linreg,0.9992972662488776,1.503615726854696
50,0.8,40,3,150,0.9,pcr,0.986105178926973,29.730280428207454
50,0.8,40,3,150,0.9,pls,0.9992972662488776,1.5036157268546686
50,0.01,1,2,100,0.9,linreg,0.9988008717113543,2.5658041981432995
50,0.01,1,2,100,0.9,pcr,0.9013028078394025,211.1848018168454
50,0.01,1,2,100,0.9,pls,0.9019878951173089,209.71890377208157
50,0.1,5,2,100,0.9,linreg,0.9988008717113543,2.5658041981432995
50,0.1,5,2,100,0.9,pcr,0.9130721519534148,186.001647668067
50,0.1,5,2,100,0.9,pls,0.9968209617142898,6.8022661601501895
50,0.2,10,2,100,0.9,linreg,0.9988008717113543,2.5658041981432995
50,0.2,10,2,100,0.9,pcr,0.914892289996603,182.107053672885
50,0.2,10,2,100,0.9,pls,0.998516640887948,3.1739798594490654
50,0.5,25,2,100,0.9,linreg,0.9988008717113543,2.5658041981432995
50,0.5,25,2,100,0.9,pcr,0.9662492297122344,72.21735064954773
50,0.5,25,2,100,0.9,pls,0.9988008130006183,2.5659298229444523
50,0.8,40,2,100,0.9,linreg,0.9988008717113543,2.5658041981432995
50,0.8,40,2,100,0.9,pcr,0.9815582690368543,39.46022387622026
50,0.8,40,2,100,0.9,pls,0.998800871710081,2.5658042008677904
50,0.01,1,1,50,0.9,linreg,0.9676997035982104,69.12120270800595
50,0.01,1,1,50,0.9,pcr,0.9029451797906274,207.69301365016082
50,0.01,1,1,50,0.9,pls,0.9039905734530971,205.45591754570432
50,0.1,5,1,50,0.9,linreg,0.9676997035982104,69.12120270800595
50,0.1,5,1,50,0.9,pcr,0.9073070163904304,198.35887664894491
50,0.1,5,1,50,0.9,pls,0.9823555931453775,37.758248645462025
50,0.2,10,1,50,0.9,linreg,0.9676997035982104,69.12120270800595
50,0.2,10,1,50,0.9,pcr,0.915940399879625,179.88381862503442
50,0.2,10,1,50,0.9,pls,0.992571422925162,15.896825695799985
50,0.5,25,1,50,0.9,linreg,0.9676997035982104,69.12120270800595
50,0.5,25,1,50,0.9,pcr,0.9487755489273897,109.61805496001772
50,0.5,25,1,50,0.9,pls,0.9963974537877889,7.709289224522673
50,0.8,40,1,50,0.9,linreg,0.9676997035982104,69.12120270800595
50,0.8,40,1,50,0.9,pcr,0.9865621995407875,28.756297401639486
50,0.8,40,1,50,0.9,pls,0.9955768766896466,9.465287845485749
50,0.01,1,10,500,0.99,linreg,0.9450899512750333,1.1210539948986602
50,0.01,1,10,500,0.99,pcr,0.16492006707990226,17.049150685494087
50,0.01,1,10,500,0.99,pls,0.165241887819234,17.04258033209163
50,0.1,5,10,500,0.99,linreg,0.9450899512750333,1.1210539948986602
50,0.1,5,10,500,0.99,pcr,0.2825205600405516,14.648196661651752
50,0.1,5,10,500,0.99,pls,0.944970119592171,1.123500501319752
50,0.2,10,10,500,0.99,linreg,0.9450899512750333,1.1210539948986602
50,0.2,10,10,500,0.99,pcr,0.31955256843651414,13.892144137288604
50,0.2,10,10,500,0.99,pls,0.9450895636283888,1.1210619091662573
50,0.5,25,10,500,0.99,linreg,0.9450899512750333,1.1210539948986602
50,0.5,25,10,500,0.99,pcr,0.5213665028213332,9.77187248170277
50,0.5,25,10,500,0.99,pls,0.9450899512750319,1.1210539948986873
50,0.8,40,10,500,0.99,linreg,0.9450899512750333,1.1210539948986602
50,0.8,40,10,500,0.99,pcr,0.7412633222424357,5.282417207090183
50,0.8,40,10,500,0.99,pls,0.9450899512917403,1.1210539945575644
50,0.01,1,5,250,0.99,linreg,0.9410367380523137,1.203779689469142
50,0.01,1,5,250,0.99,pcr,0.1504995678459159,17.34319528199833
50,0.01,1,5,250,0.99,pls,0.15076939086592855,17.337686640506774
50,0.1,5,5,250,0.99,linreg,0.9410367380523137,1.203779689469142
50,0.1,5,5,250,0.99,pcr,0.19645431626851728,16.404994257182704
50,0.1,5,5,250,0.99,pls,0.9413542402841367,1.1972976407254887
50,0.2,10,5,250,0.99,linreg,0.9410367380523137,1.203779689469142
50,0.2,10,5,250,0.99,pcr,0.29390655527035303,14.415432924775692
50,0.2,10,5,250,0.99,pls,0.9410249548428278,1.204020252622999
50,0.5,25,5,250,0.99,linreg,0.9410367380523137,1.203779689469142
50,0.5,25,5,250,0.99,pcr,0.47259337117801836,10.767406125369634
50,0.5,25,5,250,0.99,pls,0.9410367380415364,1.203779689689168
50,0.8,40,5,250,0.99,linreg,0.9410367380523137,1.203779689469142
50,0.8,40,5,250,0.99,pcr,0.8082834262026611,3.9140391838668314
50,0.8,40,5,250,0.99,pls,0.9410367380523145,1.2037796894691255
50,0.01,1,3,150,0.99,linreg,0.9238229755786668,1.5550907262438367
50,0.01,1,3,150,0.99,pcr,0.15747481329432178,17.199452386406644
50,0.01,1,3,150,0.99,pls,0.1578312098520943,17.19217684649067
50,0.1,5,3,150,0.99,linreg,0.9238229755786668,1.5550907262438367
50,0.1,5,3,150,0.99,pcr,0.2329583177358675,15.65851929492506
50,0.1,5,3,150,0.99,pls,0.9105891186347097,1.8252489315861544
50,0.2,10,3,150,0.99,linreg,0.9238229755786668,1.5550907262438367
50,0.2,10,3,150,0.99,pcr,0.41567509632608624,11.92850791586121
50,0.2,10,3,150,0.99,pls,0.9243281584583892,1.5447778370586622
50,0.5,25,3,150,0.99,linreg,0.9238229755786668,1.5550907262438367
50,0.5,25,3,150,0.99,pcr,0.4799459681167858,10.616471413404529
50,0.5,25,3,150,0.99,pls,0.923822986094383,1.5550905115742193
50,0.8,40,3,150,0.99,linreg,0.9238229755786668,1.5550907262438367
50,0.8,40,3,150,0.99,pcr,0.7604857816630731,4.889483969329051
50,0.8,40,3,150,0.99,pls,0.9238229755786673,1.5550907262438247
50,0.01,1,2,100,0.99,linreg,0.8956304549513003,2.1305229785584316
50,0.01,1,2,100,0.99,pcr,0.15795783136862718,17.188828296101352
50,0.01,1,2,100,0.99,pls,0.15818379944099237,17.184215550396942
50,0.1,5,2,100,0.99,linreg,0.8956304549513003,2.1305229785584316
50,0.1,5,2,100,0.99,pcr,0.20351280728799992,16.258902588955532
50,0.1,5,2,100,0.99,pls,0.8378772623460914,3.309454091778241
50,0.2,10,2,100,0.99,linreg,0.8956304549513003,2.1305229785584316
50,0.2,10,2,100,0.99,pcr,0.3670169335219149,12.921249848705186
50,0.2,10,2,100,0.99,pls,0.8859234400893952,2.328674826464324
50,0.5,25,2,100,0.99,linreg,0.8956304549513003,2.1305229785584316
50,0.5,25,2,100,0.99,pcr,0.5298286006241312,9.597732458868682
50,0.5,25,2,100,0.99,pls,0.8956294804760774,2.1305428707775023
50,0.8,40,2,100,0.99,linreg,0.8956304549513003,2.1305229785584316
50,0.8,40,2,100,0.99,pcr,0.7153925173899404,5.809767411436617
50,0.8,40,2,100,0.99,pls,0.895630454949569,2.1305229785937714
50,0.01,1,1,50,0.99,linreg,-0.6653753615066389,33.99719765912478
50,0.01,1,1,50,0.99,pcr,0.1431703784202102,17.49143567170822
50,0.01,1,1,50,0.99,pls,0.14318509466881857,17.491135252220637
50,0.1,5,1,50,0.99,linreg,-0.6653753615066389,33.99719765912478
50,0.1,5,1,50,0.99,pcr,0.25360212249094716,15.237067126458335
50,0.1,5,1,50,0.99,pls,0.6154407745974171,7.850443989890511
50,0.2,10,1,50,0.99,linreg,-0.6653753615066389,33.99719765912478
50,0.2,10,1,50,0.99,pcr,0.3139586238381006,14.004941352449023
50,0.2,10,1,50,0.99,pls,0.6793240163520988,6.546322860660685
50,0.5,25,1,50,0.99,linreg,-0.6653753615066389,33.99719765912478
50,0.5,25,1,50,0.99,pcr,0.43167811929199407,11.601799665725743
50,0.5,25,1,50,0.99,pls,0.5557171132755794,9.069650882112239
50,0.8,40,1,50,0.99,linreg,-0.6653753615066389,33.99719765912478
50,0.8,40,1,50,0.99,pcr,0.67892350165995,6.554499021704672
50,0.8,40,1,50,0.99,pls,-0.12022272576229698,22.868378090768655
10,0.01,1,10,100,0.01,linreg,0.9947254798476695,1.0692876339891906
10,0.01,1,10,100,0.01,pcr,0.023514264968998222,197.96002121143513
10,0.01,1,10,100,0.01,pls,0.9428428896535646,11.587289369061262
10,0.1,1,10,100,0.01,linreg,0.9947254798476695,1.0692876339891906
10,0.1,1,10,100,0.01,pcr,0.023514264968998222,197.96002121143513
10,0.1,1,10,100,0.01,pls,0.9428428896535646,11.587289369061262
10,0.2,2,10,100,0.01,linreg,0.9947254798476695,1.0692876339891906
10,0.2,2,10,100,0.01,pcr,0.02426108649788139,197.80862032518033
10,0.2,2,10,100,0.01,pls,0.9913811871420725,1.747266053117051
10,0.5,5,10,100,0.01,linreg,0.9947254798476695,1.0692876339891906
10,0.5,5,10,100,0.01,pcr,0.20686998130497614,160.78886735535173
10,0.5,5,10,100,0.01,pls,0.9947272144604953,1.068935981139095
10,0.8,8,10,100,0.01,linreg,0.9947254798476695,1.0692876339891906
10,0.8,8,10,100,0.01,pcr,0.3714610083597407,127.42182261717267
10,0.8,8,10,100,0.01,pls,0.9947254907137929,1.0692854311326103
10,0.01,1,5,50,0.01,linreg,0.9941560735847392,1.1846820306944845
10,0.01,1,5,50,0.01,pcr,-0.0040439095865898445,203.53999917064263
10,0.01,1,5,50,0.01,pls,0.6602348543055684,68.87726404449029
10,0.1,1,5,50,0.01,linreg,0.9941560735847392,1.1846820306944845
10,0.1,1,5,50,0.01,pcr,-0.0040439095865898445,203.53999917064263
10,0.1,1,5,50,0.01,pls,0.6602348543055684,68.87726404449029
10,0.2,2,5,50,0.01,linreg,0.9941560735847392,1.1846820306944845
10,0.2,2,5,50,0.01,pcr,0.023927316987484626,197.86966605141367
10,0.2,2,5,50,0.01,pls,0.9239386426097902,15.41917487104295
10,0.5,5,5,50,0.01,linreg,0.9941560735847392,1.1846820306944845
10,0.5,5,5,50,0.01,pcr,0.06135848134921862,190.28161229161296
10,0.5,5,5,50,0.01,pls,0.9936990406262057,1.277331851198015
10,0.8,8,5,50,0.01,linreg,0.9941560735847392,1.1846820306944845
10,0.8,8,5,50,0.01,pcr,0.1827941092309141,165.66415546295306
10,0.8,8,5,50,0.01,pls,0.9941559461430662,1.18470786569809
10,0.01,1,3,30,0.01,linreg,0.9936830283665548,1.2804270571376277
10,0.01,1,3,30,0.01,pcr,0.006202251680983872,201.43917055649567
10,0.01,1,3,30,0.01,pls,0.4687880059224513,107.67472924711592
10,0.1,1,3,30,0.01,linreg,0.9936830283665548,1.2804270571376277
10,0.1,1,3,30,0.01,pcr,0.006202251680983872,201.43917055649567
10,0.1,1,3,30,0.01,pls,0.4687880059224513,107.67472924711592
10,0.2,2,3,30,0.01,linreg,0.9936830283665548,1.2804270571376277
10,0.2,2,3,30,0.01,pcr,0.036388076430905913,195.32061423004674
10,0.2,2,3,30,0.01,pls,0.8807891800520666,24.163597404290833
10,0.5,5,3,30,0.01,linreg,0.9936830283665548,1.2804270571376277
10,0.5,5,3,30,0.01,pcr,0.15283093580397955,171.71807231544275
10,0.5,5,3,30,0.01,pls,0.993307494625304,1.3565463736499497
10,0.8,8,3,30,0.01,linreg,0.9936830283665548,1.2804270571376277
10,0.8,8,3,30,0.01,pcr,0.31418245895637587,139.01270842543283
10,0.8,8,3,30,0.01,pls,0.9936900695998411,1.2789998248911438
10,0.01,1,2,20,0.01,linreg,0.9870144789248065,2.6319335399443458
10,0.01,1,2,20,0.01,pcr,-0.01140743666070998,204.99425010996677
10,0.01,1,2,20,0.01,pls,0.3721622215395327,127.25152092132194
10,0.1,1,2,20,0.01,linreg,0.9870144789248065,2.6319335399443458
10,0.1,1,2,20,0.01,pcr,-0.01140743666070998,204.99425010996677
10,0.1,1,2,20,0.01,pls,0.3721622215395327,127.25152092132194
10,0.2,2,2,20,0.01,linreg,0.9870144789248065,2.6319335399443458
10,0.2,2,2,20,0.01,pcr,0.04638692126146682,193.2803644557741
10,0.2,2,2,20,0.01,pls,0.8998823325552017,20.292065706345372
10,0.5,5,2,20,0.01,linreg,0.9870144789248065,2.6319335399443458
10,0.5,5,2,20,0.01,pcr,0.15420031679960933,171.42851190946453
10,0.5,5,2,20,0.01,pls,0.9782344220303901,4.411494490115124
10,0.8,8,2,20,0.01,linreg,0.9870144789248065,2.6319335399443458
10,0.8,8,2,20,0.01,pcr,0.8057026416277542,39.38060946968046
10,0.8,8,2,20,0.01,pls,0.9869143895356891,2.652219874138032
10,0.01,1,1,10,0.01,linreg,0.37500139972683155,126.6702127926825
10,0.01,1,1,10,0.01,pcr,-0.04196033571285129,211.1770128582606
10,0.01,1,1,10,0.01,pls,0.08529213700021121,185.38639862342316
10,0.1,1,1,10,0.01,linreg,0.37500139972683155,126.6702127926825
10,0.1,1,1,10,0.01,pcr,-0.04196033571285129,211.1770128582606
10,0.1,1,1,10,0.01,pls,0.08529213700021121,185.38639862342316
10,0.2,2,1,10,0.01,linreg,0.37500139972683155,126.6702127926825
10,0.2,2,1,10,0.01,pcr,0.1780293436247553,166.59108981505835
10,0.2,2,1,10,0.01,pls,0.10311698414438086,181.77378704355377
10,0.5,5,1,10,0.01,linreg,0.37500139972683155,126.6702127926825
10,0.5,5,1,10,0.01,pcr,0.33215904442390753,135.35319265918008
10,0.5,5,1,10,0.01,pls,0.07622945239060508,187.22315823771675
10,0.8,8,1,10,0.01,linreg,0.37500139972683155,126.6702127926825
10,0.8,8,1,10,0.01,pcr,0.6532694278905887,70.27285394180298
10,0.8,8,1,10,0.01,pls,-0.0019158387231443808,203.06108275434502
10,0.01,1,10,100,0.1,linreg,0.99660964082222,1.081291633327557
10,0.01,1,10,100,0.1,pcr,-0.0005527152756814591,319.1075703191945
10,0.01,1,10,100,0.1,pls,0.7588798688480616,76.90075498494896
10,0.1,1,10,100,0.1,linreg,0.99660964082222,1.081291633327557
10,0.1,1,10,100,0.1,pcr,-0.0005527152756814591,319.1075703191945
10,0.1,1,10,100,0.1,pls,0.7588798688480616,76.90075498494896
10,0.2,2,10,100,0.1,linreg,0.99660964082222,1.081291633327557
10,0.2,2,10,100,0.1,pcr,0.16515113918524682,266.25942590635066
10,0.2,2,10,100,0.1,pls,0.9588694085599829,13.1178326737127
10,0.5,5,10,100,0.1,linreg,0.99660964082222,1.081291633327557
10,0.5,5,10,100,0.1,pcr,0.38966678474568617,194.65436096612208
10,0.5,5,10,100,0.1,pls,0.9965994445700749,1.0845435371990022
10,0.8,8,10,100,0.1,linreg,0.99660964082222,1.081291633327557
10,0.8,8,10,100,0.1,pcr,0.5175224704515935,153.87718191877408
10,0.8,8,10,100,0.1,pls,0.9966096349635081,1.0812935018541128
10,0.01,1,5,50,0.1,linreg,0.9965929249119777,1.0866500628547417
10,0.01,1,5,50,0.1,pcr,0.014365966303469424,314.35740539836536
10,0.01,1,5,50,0.1,pls,0.6878728806209067,99.54959756664397
10,0.1,1,5,50,0.1,linreg,0.9965929249119777,1.0866500628547417
10,0.1,1,5,50,0.1,pcr,0.014365966303469424,314.35740539836536
10,0.1,1,5,50,0.1,pls,0.6878728806209067,99.54959756664397
10,0.2,2,5,50,0.1,linreg,0.9965929249119777,1.0866500628547417
10,0.2,2,5,50,0.1,pcr,0.02569779228083624,310.7432410220492
10,0.2,2,5,50,0.1,pls,0.9621873147707064,12.059950461781302
10,0.5,5,5,50,0.1,linreg,0.9965929249119777,1.0866500628547417
10,0.5,5,5,50,0.1,pcr,0.20566065898550046,253.34601455538638
10,0.5,5,5,50,0.1,pls,0.9965638494047651,1.0959233840830271
10,0.8,8,5,50,0.1,linreg,0.9965929249119777,1.0866500628547417
10,0.8,8,5,50,0.1,pcr,0.9641866323501289,11.422289559917473
10,0.8,8,5,50,0.1,pls,0.996593799900993,1.0863709944914275
10,0.01,1,3,30,0.1,linreg,0.9957047816081621,1.3698242000865193
10,0.01,1,3,30,0.1,pcr,0.06905948068562084,296.89406588061695
10,0.01,1,3,30,0.1,pls,0.4428514475252665,177.68492788942993
10,0.1,1,3,30,0.1,linreg,0.9957047816081621,1.3698242000865193
10,0.1,1,3,30,0.1,pcr,0.06905948068562084,296.89406588061695
10,0.1,1,3,30,0.1,pls,0.4428514475252665,177.68492788942993
10,0.2,2,3,30,0.1,linreg,0.9957047816081621,1.3698242000865193
10,0.2,2,3,30,0.1,pcr,0.15011762035624554,271.04313323751467
10,0.2,2,3,30,0.1,pls,0.8665945551017329,42.54545174983811
10,0.5,5,3,30,0.1,linreg,0.9957047816081621,1.3698242000865193
10,0.5,5,3,30,0.1,pcr,0.32849256007641636,214.1560819103961
10,0.5,5,3,30,0.1,pls,0.9920153217480657,2.5464608552125343
10,0.8,8,3,30,0.1,linreg,0.9957047816081621,1.3698242000865193
10,0.8,8,3,30,0.1,pcr,0.8265028403330112,55.33143749098734
10,0.8,8,3,30,0.1,pls,0.9955767146615309,1.4106671064821716
10,0.01,1,2,20,0.1,linreg,0.9957416497863099,1.3579816209074975
10,0.01,1,2,20,0.1,pcr,0.1622234513396782,267.1657093515905
10,0.01,1,2,20,0.1,pls,0.20177564174678952,254.55257399536387
10,0.1,1,2,20,0.1,linreg,0.9957416497863099,1.3579816209074975
10,0.1,1,2,20,0.1,pcr,0.1622234513396782,267.1657093515905
10,0.1,1,2,20,0.1,pls,0.20177564174678952,254.55257399536387
10,0.2,2,2,20,0.1,linreg,0.9957416497863099,1.3579816209074975
10,0.2,2,2,20,0.1,pcr,0.21319783912744739,250.91005204791003
10,0.2,2,2,20,0.1,pls,0.6170699358229406,122.11583433734222
10,0.5,5,2,20,0.1,linreg,0.9957416497863099,1.3579816209074975
10,0.5,5,2,20,0.1,pcr,0.42545691212532144,183.22094581251866
10,0.5,5,2,20,0.1,pls,0.9815469969816908,5.884635525949169
10,0.8,8,2,20,0.1,linreg,0.9957416497863099,1.3579816209074975
10,0.8,8,2,20,0.1,pcr,0.7618455951970053,75.94708946692595
10,0.8,8,2,20,0.1,pls,0.9950080320868664,1.5919312264176042
10,0.01,1,1,10,0.1,linreg,0.9765546676413192,7.47710824978068
10,0.01,1,1,10,0.1,pcr,0.20140149929055418,254.68640608569495
10,0.01,1,1,10,0.1,pls,0.16249704311855084,267.09368723431174
10,0.1,1,1,10,0.1,linreg,0.9765546676413192,7.47710824978068
10,0.1,1,1,10,0.1,pcr,0.20140149929055418,254.68640608569495
10,0.1,1,1,10,0.1,pls,0.16249704311855084,267.09368723431174
10,0.2,2,1,10,0.1,linreg,0.9765546676413192,7.47710824978068
10,0.2,2,1,10,0.1,pcr,0.20164663576166986,254.60822796893976
10,0.2,2,1,10,0.1,pls,0.26987653893895525,232.84857175576073
10,0.5,5,1,10,0.1,linreg,0.9765546676413192,7.47710824978068
